,2003,臺灣地區,4.1
,2003,新北市,4.2
,2003,臺北市,3.5
,2003,桃園市,3.7
,2003,臺中市,4.5
,2003,臺南市,4.2
,2003,高雄市,4.7
,2003,宜蘭縣,4.6
,2003,新竹縣,2.7
,2003,苗栗縣,3.7
,2003,彰化縣,4
,2003,南投縣,4.1
,2003,雲林縣,6
,2003,嘉義縣,4.5
,2003,屏東縣,4.3
,2003,臺東縣,5
,2003,花蓮縣,3.8
,2003,澎湖縣,5.6
,2003,基隆市,3.8
,2003,新竹市,3.6
,2003,嘉義市,3.7
,2003,金門縣,2.5
,2003,連江縣,1
,2004,臺灣地區,4.1
,2004,新北市,4.1
,2004,臺北市,3.5
,2004,桃園市,3.9
,2004,臺中市,4.5
,2004,臺南市,4.2
,2004,高雄市,4.4
,2004,宜蘭縣,4.3
,2004,新竹縣,2.8
,2004,苗栗縣,3.6
,2004,彰化縣,5.1
,2004,南投縣,3.9
,2004,雲林縣,5.2
,2004,嘉義縣,4.4
,2004,屏東縣,5.1
,2004,臺東縣,3.6
,2004,花蓮縣,3.7
,2004,澎湖縣,3.4
,2004,基隆市,4
,2004,新竹市,3.6
,2004,嘉義市,3.4
,2004,金門縣,1.7
,2004,連江縣,0.8
,2005,臺灣地區,4
,2005,新北市,4.4
,2005,臺北市,3.5
,2005,桃園市,3.5
,2005,臺中市,4
,2005,臺南市,4.3
,2005,高雄市,4
,2005,宜蘭縣,4.3
,2005,新竹縣,2.7
,2005,苗栗縣,4.1
,2005,彰化縣,4.4
,2005,南投縣,4.4
,2005,雲林縣,4.6
,2005,嘉義縣,4.1
,2005,屏東縣,4.9
,2005,臺東縣,5.9
,2005,花蓮縣,4.7
,2005,澎湖縣,4.7
,2005,基隆市,4.7
,2005,新竹市,3.6
,2005,嘉義市,3.4
,2005,金門縣,2.3
,2005,連江縣,0.4
,2006,臺灣地區,4
,2006,新北市,4
,2006,臺北市,3.4
,2006,桃園市,3.6
,2006,臺中市,4
,2006,臺南市,4.1
,2006,高雄市,4.7
,2006,宜蘭縣,3.9
,2006,新竹縣,2.6
,2006,苗栗縣,3.5
,2006,彰化縣,4.3
,2006,南投縣,4.1
,2006,雲林縣,5.4
,2006,嘉義縣,4.9
,2006,屏東縣,4.3
,2006,臺東縣,5.5
,2006,花蓮縣,4
,2006,澎湖縣,4.5
,2006,基隆市,4.1
,2006,新竹市,4.2
,2006,嘉義市,4.1
,2006,金門縣,1.8
,2006,連江縣,0.5
,2007,臺灣地區,4
,2007,新北市,3.7
,2007,臺北市,3.5
,2007,桃園市,3.7
,2007,臺中市,4.5
,2007,臺南市,3.7
,2007,高雄市,4.5
,2007,宜蘭縣,4.6
,2007,新竹縣,3.5
,2007,苗栗縣,3.6
,2007,彰化縣,4.3
,2007,南投縣,5.1
,2007,雲林縣,6.1
,2007,嘉義縣,4.5
,2007,屏東縣,4.8
,2007,臺東縣,5.3
,2007,花蓮縣,3.2
,2007,澎湖縣,4
,2007,基隆市,4
,2007,新竹市,3.8
,2007,嘉義市,3.8
,2007,金門縣,2.7
,2007,連江縣,0.7
,2008,臺灣地區,4.2
,2008,新北市,4.1
,2008,臺北市,3.8
,2008,桃園市,4.5
,2008,臺中市,4.5
,2008,臺南市,4
,2008,高雄市,4.3
,2008,宜蘭縣,4.9
,2008,新竹縣,4.1
,2008,苗栗縣,3.9
,2008,彰化縣,4.4
,2008,南投縣,5.3
,2008,雲林縣,5.3
,2008,嘉義縣,5.5
,2008,屏東縣,4.1
,2008,臺東縣,4.9
,2008,花蓮縣,3.5
,2008,澎湖縣,4
,2008,基隆市,4.2
,2008,新竹市,3.6
,2008,嘉義市,3.9
,2008,金門縣,3.4
,2008,連江縣,0.6
,2009,臺灣地區,5.6
,2009,新北市,5.7
,2009,臺北市,5.6
,2009,桃園市,4.8
,2009,臺中市,5.9
,2009,臺南市,5.3
,2009,高雄市,5.5
,2009,宜蘭縣,5.9
,2009,新竹縣,5.4
,2009,苗栗縣,5.6
,2009,彰化縣,6.1
,2009,南投縣,6.7
,2009,雲林縣,7
,2009,嘉義縣,5.7
,2009,屏東縣,5.8
,2009,臺東縣,4.2
,2009,花蓮縣,6.1
,2009,澎湖縣,3.6
,2009,基隆市,5.5
,2009,新竹市,4.5
,2009,嘉義市,4.2
,2009,金門縣,3.4
,2009,連江縣,0.4
,2010,臺灣地區,5.1
,2010,新北市,5.1
,2010,臺北市,5
,2010,桃園市,4.7
,2010,臺中市,5.2
,2010,臺南市,5.2
,2010,高雄市,5.1
,2010,宜蘭縣,4.8
,2010,新竹縣,5.1
,2010,苗栗縣,4.6
,2010,彰化縣,6.3
,2010,南投縣,6.9
,2010,雲林縣,5.9
,2010,嘉義縣,5.2
,2010,屏東縣,5.5
,2010,臺東縣,3.9
,2010,花蓮縣,5.4
,2010,澎湖縣,4.5
,2010,基隆市,4.3
,2010,新竹市,4.2
,2010,嘉義市,4.7
,2010,金門縣,3.9
,2010,連江縣,0.5
,2011,臺灣地區,4.5
,2011,新北市,4.3
,2011,臺北市,4.3
,2011,桃園市,4.1
,2011,臺中市,4.8
,2011,臺南市,4.6
,2011,高雄市,4.7
,2011,宜蘭縣,4
,2011,新竹縣,3.3
,2011,苗栗縣,4.1
,2011,彰化縣,5.3
,2011,南投縣,5.9
,2011,雲林縣,5.8
,2011,嘉義縣,4.8
,2011,屏東縣,5.5
,2011,臺東縣,4.9
,2011,花蓮縣,3.6
,2011,澎湖縣,4.4
,2011,基隆市,3.9
,2011,新竹市,4
,2011,嘉義市,4
,2011,金門縣,2.8
,2011,連江縣,0.4
,2012,臺灣地區,4.6
,2012,新北市,4.2
,2012,臺北市,4.3
,2012,桃園市,4.5
,2012,臺中市,5.1
,2012,臺南市,4.4
,2012,高雄市,4.8
,2012,宜蘭縣,4.6
,2012,新竹縣,4.5
,2012,苗栗縣,4.1
,2012,彰化縣,5.4
,2012,南投縣,5.4
,2012,雲林縣,5.8
,2012,嘉義縣,4.5
,2012,屏東縣,6
,2012,臺東縣,3.8
,2012,花蓮縣,3.8
,2012,澎湖縣,4.4
,2012,基隆市,4.1
,2012,新竹市,4.1
,2012,嘉義市,3.9
,2012,金門縣,2.3
,2012,連江縣,0.2
,2013,臺灣地區,4.5
,2013,新北市,4.2
,2013,臺北市,4.4
,2013,桃園市,4.3
,2013,臺中市,4.7
,2013,臺南市,4.6
,2013,高雄市,4.8
,2013,宜蘭縣,4.2
,2013,新竹縣,3.9
,2013,苗栗縣,4.5
,2013,彰化縣,4.5
,2013,南投縣,5.8
,2013,雲林縣,5.3
,2013,嘉義縣,4.5
,2013,屏東縣,6.4
,2013,臺東縣,3.9
,2013,花蓮縣,4.5
,2013,澎湖縣,4.8
,2013,基隆市,5
,2013,新竹市,3.4
,2013,嘉義市,3.6
,2013,金門縣,2.4
,2013,連江縣,0.6
,2014,臺灣地區,4.4
,2014,新北市,4.4
,2014,臺北市,4
,2014,桃園市,4.3
,2014,臺中市,4.1
,2014,臺南市,4.6
,2014,高雄市,4.3
,2014,宜蘭縣,4.1
,2014,新竹縣,3.5
,2014,苗栗縣,5.5
,2014,彰化縣,5.3
,2014,南投縣,5.6
,2014,雲林縣,4.4
,2014,嘉義縣,4.2
,2014,屏東縣,6.3
,2014,臺東縣,5.3
,2014,花蓮縣,4
,2014,澎湖縣,4.1
,2014,基隆市,4.4
,2014,新竹市,3.9
,2014,嘉義市,3.6
,2014,金門縣,1.1
,2014,連江縣,0.5
,2003,臺灣地區,5.6
,2003,新北市,5.2
,2003,臺北市,6.3
,2003,桃園市,5.2
,2003,臺中市,6.1
,2003,臺南市,5.9
,2003,高雄市,5.7
,2003,宜蘭縣,4.5
,2003,新竹縣,4.9
,2003,苗栗縣,5.1
,2003,彰化縣,5.3
,2003,南投縣,5.9
,2003,雲林縣,6
,2003,嘉義縣,6.3
,2003,屏東縣,5.4
,2003,臺東縣,4.7
,2003,花蓮縣,4.7
,2003,澎湖縣,4.3
,2003,基隆市,5.4
,2003,新竹市,5.6
,2003,嘉義市,6.5
,2003,金門縣,4.5
,2003,連江縣,1
,2004,臺灣地區,4.9
,2004,新北市,5
,2004,臺北市,5.2
,2004,桃園市,4.3
,2004,臺中市,5
,2004,臺南市,4.8
,2004,高雄市,5.1
,2004,宜蘭縣,4.9
,2004,新竹縣,3.9
,2004,苗栗縣,5.2
,2004,彰化縣,4.1
,2004,南投縣,4.9
,2004,雲林縣,5.3
,2004,嘉義縣,5.5
,2004,屏東縣,4.3
,2004,臺東縣,5.2
,2004,花蓮縣,4.9
,2004,澎湖縣,3.8
,2004,基隆市,4.8
,2004,新竹市,4.6
,2004,嘉義市,5.4
,2004,金門縣,3.2
,2004,連江縣,1.5
,2005,臺灣地區,4.5
,2005,新北市,4.3
,2005,臺北市,4.3
,2005,桃園市,4.8
,2005,臺中市,4.7
,2005,臺南市,4.4
,2005,高雄市,4.7
,2005,宜蘭縣,4.3
,2005,新竹縣,5
,2005,苗栗縣,4.5
,2005,彰化縣,4.3
,2005,南投縣,4.6
,2005,雲林縣,4.9
,2005,嘉義縣,5.8
,2005,屏東縣,4.5
,2005,臺東縣,4.1
,2005,花蓮縣,4.5
,2005,澎湖縣,4.6
,2005,基隆市,3.6
,2005,新竹市,4.2
,2005,嘉義市,5
,2005,金門縣,3.1
,2005,連江縣,1.8
,2006,臺灣地區,4.4
,2006,新北市,4.1
,2006,臺北市,4.5
,2006,桃園市,4.7
,2006,臺中市,4.7
,2006,臺南市,3.9
,2006,高雄市,4.2
,2006,宜蘭縣,4.9
,2006,新竹縣,4.8
,2006,苗栗縣,3.8
,2006,彰化縣,4.3
,2006,南投縣,5.1
,2006,雲林縣,4.2
,2006,嘉義縣,4.7
,2006,屏東縣,4.4
,2006,臺東縣,3.8
,2006,花蓮縣,5
,2006,澎湖縣,4.5
,2006,基隆市,4.5
,2006,新竹市,4
,2006,嘉義市,3.8
,2006,金門縣,2.6
,2006,連江縣,1.2
,2007,臺灣地區,4.3
,2007,新北市,4.3
,2007,臺北市,4.5
,2007,桃園市,4.7
,2007,臺中市,4
,2007,臺南市,4.3
,2007,高雄市,4.1
,2007,宜蘭縣,4.8
,2007,新竹縣,4.9
,2007,苗栗縣,4.4
,2007,彰化縣,4.2
,2007,南投縣,4.6
,2007,雲林縣,4.4
,2007,嘉義縣,4.9
,2007,屏東縣,4
,2007,臺東縣,3.9
,2007,花蓮縣,4.7
,2007,澎湖縣,4.3
,2007,基隆市,4.5
,2007,新竹市,3.5
,2007,嘉義市,4.4
,2007,金門縣,2.4
,2007,連江縣,0.8
,2008,臺灣地區,4.3
,2008,新北市,4.2
,2008,臺北市,4.6
,2008,桃園市,4.4
,2008,臺中市,4.1
,2008,臺南市,4.5
,2008,高雄市,4.4
,2008,宜蘭縣,3.9
,2008,新竹縣,4.1
,2008,苗栗縣,4.4
,2008,彰化縣,4.6
,2008,南投縣,4.2
,2008,雲林縣,4.4
,2008,嘉義縣,3.7
,2008,屏東縣,4.4
,2008,臺東縣,4.2
,2008,花蓮縣,4.8
,2008,澎湖縣,4.5
,2008,基隆市,4.3
,2008,新竹市,4.5
,2008,嘉義市,4.5
,2008,金門縣,2.7
,2008,連江縣,0.5
,2009,臺灣地區,6.2
,2009,新北市,6.1
,2009,臺北市,6.5
,2009,桃園市,7
,2009,臺中市,5.9
,2009,臺南市,6.1
,2009,高雄市,6.1
,2009,宜蘭縣,5.7
,2009,新竹縣,6.8
,2009,苗栗縣,6
,2009,彰化縣,5.6
,2009,南投縣,5.7
,2009,雲林縣,6.6
,2009,嘉義縣,7
,2009,屏東縣,5.8
,2009,臺東縣,6.2
,2009,花蓮縣,6
,2009,澎湖縣,6.6
,2009,基隆市,5.4
,2009,新竹市,6.7
,2009,嘉義市,7.7
,2009,金門縣,2.8
,2009,連江縣,0.4
,2010,臺灣地區,5.6
,2010,新北市,5.7
,2010,臺北市,6
,2010,桃園市,6.1
,2010,臺中市,5.7
,2010,臺南市,5.4
,2010,高雄市,5.4
,2010,宜蘭縣,5.1
,2010,新竹縣,5.1
,2010,苗栗縣,5.6
,2010,彰化縣,5.6
,2010,南投縣,4.9
,2010,雲林縣,5.4
,2010,嘉義縣,6.2
,2010,屏東縣,4.8
,2010,臺東縣,4.7
,2010,花蓮縣,5.3
,2010,澎湖縣,4.5
,2010,基隆市,5.1
,2010,新竹市,6.4
,2010,嘉義市,4.9
,2010,金門縣,1.5
,2010,連江縣,0.5
,2011,臺灣地區,4.7
,2011,新北市,4.7
,2011,臺北市,5.1
,2011,桃園市,4.9
,2011,臺中市,4.8
,2011,臺南市,4.4
,2011,高雄市,4.4
,2011,宜蘭縣,4.5
,2011,新竹縣,5
,2011,苗栗縣,5.1
,2011,彰化縣,4.4
,2011,南投縣,4.5
,2011,雲林縣,4.3
,2011,嘉義縣,5.4
,2011,屏東縣,3.8
,2011,臺東縣,4
,2011,花蓮縣,4.6
,2011,澎湖縣,3.7
,2011,基隆市,5.1
,2011,新竹市,4.7
,2011,嘉義市,4.5
,2011,金門縣,1.1
,2011,連江縣,0.3
,2012,臺灣地區,4.2
,2012,新北市,5
,2012,臺北市,4.1
,2012,桃園市,4
,2012,臺中市,3.8
,2012,臺南市,4.3
,2012,高雄市,3.8
,2012,宜蘭縣,3.5
,2012,新竹縣,3.9
,2012,苗栗縣,4.7
,2012,彰化縣,4.2
,2012,南投縣,3.8
,2012,雲林縣,4.6
,2012,嘉義縣,4.9
,2012,屏東縣,3.7
,2012,臺東縣,4.6
,2012,花蓮縣,3.9
,2012,澎湖縣,4.6
,2012,基隆市,4.4
,2012,新竹市,4.8
,2012,嘉義市,4.1
,2012,金門縣,0.6
,2012,連江縣,0.1
,2013,臺灣地區,4.1
,2013,新北市,4.5
,2013,臺北市,3.7
,2013,桃園市,4.4
,2013,臺中市,3.8
,2013,臺南市,4.7
,2013,高雄市,3.6
,2013,宜蘭縣,3.4
,2013,新竹縣,4.4
,2013,苗栗縣,4.7
,2013,彰化縣,4.4
,2013,南投縣,3.9
,2013,雲林縣,4.3
,2013,嘉義縣,4.8
,2013,屏東縣,3.2
,2013,臺東縣,4.2
,2013,花蓮縣,3.7
,2013,澎湖縣,3.4
,2013,基隆市,2.8
,2013,新竹市,5.3
,2013,嘉義市,4.6
,2013,金門縣,1.4
,2013,連江縣,0.3
,2014,臺灣地區,3.8
,2014,新北市,3.8
,2014,臺北市,3.8
,2014,桃園市,3.7
,2014,臺中市,4.1
,2014,臺南市,3.9
,2014,高雄市,3.7
,2014,宜蘭縣,3.6
,2014,新竹縣,4.3
,2014,苗栗縣,3.5
,2014,彰化縣,3.6
,2014,南投縣,4.2
,2014,雲林縣,4.9
,2014,嘉義縣,4.9
,2014,屏東縣,3.3
,2014,臺東縣,4
,2014,花蓮縣,3.4
,2014,澎湖縣,2.9
,2014,基隆市,3.2
,2014,新竹市,3.9
,2014,嘉義市,3.3
,2014,金門縣,1.3
,2014,連江縣,0.1
,2003,臺灣地區,5.2
,2003,新北市,6.2
,2003,臺北市,4.9
,2003,桃園市,4.9
,2003,臺中市,5
,2003,臺南市,4.5
,2003,高雄市,5.3
,2003,宜蘭縣,5.9
,2003,新竹縣,4.7
,2003,苗栗縣,5
,2003,彰化縣,4.6
,2003,南投縣,5.4
,2003,雲林縣,4.1
,2003,嘉義縣,4.6
,2003,屏東縣,4.8
,2003,臺東縣,5
,2003,花蓮縣,6.5
,2003,澎湖縣,3.6
,2003,基隆市,6.4
,2003,新竹市,7.2
,2003,嘉義市,5.9
,2003,金門縣,2.6
,2003,連江縣,1.6
,2004,臺灣地區,4.3
,2004,新北市,4.5
,2004,臺北市,4.6
,2004,桃園市,3.6
,2004,臺中市,4.3
,2004,臺南市,4.3
,2004,高雄市,4
,2004,宜蘭縣,4.6
,2004,新竹縣,4.8
,2004,苗栗縣,4.2
,2004,彰化縣,3.8
,2004,南投縣,4.9
,2004,雲林縣,3.9
,2004,嘉義縣,4.5
,2004,屏東縣,4.4
,2004,臺東縣,4.3
,2004,花蓮縣,5.3
,2004,澎湖縣,5.3
,2004,基隆市,5
,2004,新竹市,6.2
,2004,嘉義市,5.8
,2004,金門縣,2.1
,2004,連江縣,0.9
,2005,臺灣地區,3.8
,2005,新北市,3.6
,2005,臺北市,4.8
,2005,桃園市,3.6
,2005,臺中市,3.7
,2005,臺南市,3.7
,2005,高雄市,3.7
,2005,宜蘭縣,4.3
,2005,新竹縣,3.6
,2005,苗栗縣,3.8
,2005,彰化縣,3.5
,2005,南投縣,4.2
,2005,雲林縣,3.6
,2005,嘉義縣,3.4
,2005,屏東縣,3.4
,2005,臺東縣,3.8
,2005,花蓮縣,4.1
,2005,澎湖縣,3.1
,2005,基隆市,5.2
,2005,新竹市,5.4
,2005,嘉義市,4.2
,2005,金門縣,1.4
,2005,連江縣,1.7
,2006,臺灣地區,3.2
,2006,新北市,3.1
,2006,臺北市,3.9
,2006,桃園市,3.3
,2006,臺中市,3.2
,2006,臺南市,3.3
,2006,高雄市,3.1
,2006,宜蘭縣,3.6
,2006,新竹縣,2.2
,2006,苗栗縣,4.1
,2006,彰化縣,3
,2006,南投縣,3.5
,2006,雲林縣,2.8
,2006,嘉義縣,2.8
,2006,屏東縣,2.6
,2006,臺東縣,3.5
,2006,花蓮縣,3.4
,2006,澎湖縣,3
,2006,基隆市,3.9
,2006,新竹市,3.8
,2006,嘉義市,3.4
,2006,金門縣,0.7
,2006,連江縣,1
,2007,臺灣地區,3.2
,2007,新北市,3.2
,2007,臺北市,3.3
,2007,桃園市,3.2
,2007,臺中市,3.2
,2007,臺南市,3.6
,2007,高雄市,3.6
,2007,宜蘭縣,2.9
,2007,新竹縣,2.5
,2007,苗栗縣,3.4
,2007,彰化縣,3.2
,2007,南投縣,3.3
,2007,雲林縣,2.3
,2007,嘉義縣,2.7
,2007,屏東縣,2.8
,2007,臺東縣,3.2
,2007,花蓮縣,4.1
,2007,澎湖縣,2.9
,2007,基隆市,3.9
,2007,新竹市,4.4
,2007,嘉義市,2.7
,2007,金門縣,2.2
,2007,連江縣,0.7
,2008,臺灣地區,3.8
,2008,新北市,3.9
,2008,臺北市,3.9
,2008,桃園市,3.6
,2008,臺中市,3.8
,2008,臺南市,3.7
,2008,高雄市,4
,2008,宜蘭縣,4
,2008,新竹縣,3.7
,2008,苗栗縣,4.2
,2008,彰化縣,3.5
,2008,南投縣,3.9
,2008,雲林縣,3
,2008,嘉義縣,3.9
,2008,屏東縣,3.2
,2008,臺東縣,3.5
,2008,花蓮縣,4.2
,2008,澎湖縣,3.9
,2008,基隆市,4.4
,2008,新竹市,4.9
,2008,嘉義市,4
,2008,金門縣,1.5
,2008,連江縣,0.6
,2009,臺灣地區,5.8
,2009,新北市,6
,2009,臺北市,5.7
,2009,桃園市,6.3
,2009,臺中市,5.7
,2009,臺南市,6.1
,2009,高雄市,6.2
,2009,宜蘭縣,5.6
,2009,新竹縣,4.9
,2009,苗栗縣,5.9
,2009,彰化縣,5.8
,2009,南投縣,5.5
,2009,雲林縣,4.4
,2009,嘉義縣,5.2
,2009,屏東縣,5.6
,2009,臺東縣,6.2
,2009,花蓮縣,5.5
,2009,澎湖縣,8
,2009,基隆市,7
,2009,新竹市,8.4
,2009,嘉義市,8.4
,2009,金門縣,1.1
,2009,連江縣,1.3
,2010,臺灣地區,4.8
,2010,新北市,4.8
,2010,臺北市,5.5
,2010,桃園市,5
,2010,臺中市,4.4
,2010,臺南市,4.7
,2010,高雄市,5.1
,2010,宜蘭縣,5.4
,2010,新竹縣,5
,2010,苗栗縣,5.6
,2010,彰化縣,3.6
,2010,南投縣,4.2
,2010,雲林縣,4.3
,2010,嘉義縣,4.2
,2010,屏東縣,5
,2010,臺東縣,6.7
,2010,花蓮縣,5.5
,2010,澎湖縣,6.9
,2010,基隆市,7.3
,2010,新竹市,6.3
,2010,嘉義市,7.2
,2010,金門縣,0.8
,2010,連江縣,0.7
,2011,臺灣地區,3.7
,2011,新北市,3.9
,2011,臺北市,3.8
,2011,桃園市,4.1
,2011,臺中市,2.4
,2011,臺南市,3.6
,2011,高雄市,3.7
,2011,宜蘭縣,4.8
,2011,新竹縣,4.3
,2011,苗栗縣,3.6
,2011,彰化縣,3.3
,2011,南投縣,3.4
,2011,雲林縣,3.3
,2011,嘉義縣,3.3
,2011,屏東縣,3.8
,2011,臺東縣,5
,2011,花蓮縣,5.1
,2011,澎湖縣,5.4
,2011,基隆市,4.7
,2011,新竹市,5.5
,2011,嘉義市,5.6
,2011,金門縣,2
,2011,連江縣,0.3
,2012,臺灣地區,3.5
,2012,新北市,3.1
,2012,臺北市,4.7
,2012,桃園市,4.3
,2012,臺中市,2.6
,2012,臺南市,3.8
,2012,高雄市,3.9
,2012,宜蘭縣,4.6
,2012,新竹縣,3.3
,2012,苗栗縣,3.8
,2012,彰化縣,2.9
,2012,南投縣,4.1
,2012,雲林縣,2.8
,2012,嘉義縣,3.5
,2012,屏東縣,2.9
,2012,臺東縣,4.3
,2012,花蓮縣,5.4
,2012,澎湖縣,3.1
,2012,基隆市,4.5
,2012,新竹市,3.3
,2012,嘉義市,4.4
,2012,金門縣,1.3
,2012,連江縣,0.2
,2013,臺灣地區,3.5
,2013,新北市,3.7
,2013,臺北市,3.3
,2013,桃園市,4.2
,2013,臺中市,3.2
,2013,臺南市,3.1
,2013,高雄市,4.1
,2013,宜蘭縣,5
,2013,新竹縣,3.4
,2013,苗栗縣,2.9
,2013,彰化縣,3.1
,2013,南投縣,3
,2013,雲林縣,3.3
,2013,嘉義縣,3.4
,2013,屏東縣,2.4
,2013,臺東縣,4.1
,2013,花蓮縣,4
,2013,澎湖縣,3.5
,2013,基隆市,5.2
,2013,新竹市,4.6
,2013,嘉義市,4
,2013,金門縣,0.6
,2013,連江縣,-
,2014,臺灣地區,3.2
,2014,新北市,3
,2014,臺北市,4.1
,2014,桃園市,4.2
,2014,臺中市,3.1
,2014,臺南市,3.3
,2014,高雄市,3.5
,2014,宜蘭縣,4
,2014,新竹縣,4.1
,2014,苗栗縣,2.9
,2014,彰化縣,2.6
,2014,南投縣,2.1
,2014,雲林縣,2.8
,2014,嘉義縣,3
,2014,屏東縣,1.7
,2014,臺東縣,2.9
,2014,花蓮縣,4
,2014,澎湖縣,5.2
,2014,基隆市,4.6
,2014,新竹市,4.2
,2014,嘉義市,5.6
,2014,金門縣,0.5
,2014,連江縣,0.3
